ID,category,xsection,kfactor,efficiency,name,group,subgroup
174832,Background,0.045357,1.35,1.0,MadGraphPythia_AUET2BCTEQ6L1_ttbarZjExcl,ttZ,ttZ
174833,Background,0.039772,1.35,1.0,MadGraphPythia_AUET2BCTEQ6L1_ttbarZjjIncl,ttZ,ttZ
119583,Background,0.00091901,2.0685,1.0,MadgraphPythia_AUET2B_CTEQ6L1_ttbarWW,tops,ttWW
110101,Background,25.750,1.1042,1.0,AcerMCPythia_P2011CCTEQ6L1_singletop_tchan_l,tops,singlet
110140,Background,20.461,1.0933,1.0,PowhegPythia_P2011C_st_Wtchan_incl_DR,tops,singlet
129477,Background,0.41445,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm11Z11_mll0p250d0_2LeptonFilter5,PowhegDiboson,WZ
129478,Background,0.32676,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm11Z13_mll0p4614d0_2LeptonFilter5,PowhegDiboson,WZ
129479,Background,0.029281,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm11Z15_mll3p804d0_2LeptonFilter5,PowhegDiboson,WZ
129480,Background,0.39963,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm13Z11_mll0p250d0_2LeptonFilter5,PowhegDiboson,WZ
129481,Background,0.33432,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm13Z13_mll0p4614d0_2LeptonFilter5,PowhegDiboson,WZ
129482,Background,0.029467,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm13Z15_mll3p804d0_2LeptonFilter5,PowhegDiboson,WZ
129483,Background,0.19492,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm15Z11_mll0p250d0_2LeptonFilter5,PowhegDiboson,WZ
129484,Background,0.16961,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm15Z13_mll0p4614d0_2LeptonFilter5,PowhegDiboson,WZ
129485,Background,0.010200,1.1220,1.0,PowhegPythia8_AU2CT10_WZ_Wm15Z15_mll3p804d0_2LeptonFilter5,PowhegDiboson,WZ
129486,Background,0.28505,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W11Z11_mll0p250d0_2LeptonFilter5,PowhegDiboson,WZ
129487,Background,0.22219,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W11Z13_mll0p4614d0_2LeptonFilter5,PowhegDiboson,WZ
129488,Background,0.017950,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W11Z15_mll3p804d0_2LeptonFilter5,PowhegDiboson,WZ
129489,Background,0.27581,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W13Z11_mll0p250d0_2LeptonFilter5,PowhegDiboson,WZ
129490,Background,0.22818,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W13Z13_mll0p4614d0_2LeptonFilter5,PowhegDiboson,WZ
129491,Background,0.018029,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W13Z15_mll3p804d0_2LeptonFilter5,PowhegDiboson,WZ
129492,Background,0.13722,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W15Z11_mll0p250d0_2LeptonFilter5,PowhegDiboson,WZ
129493,Background,0.11764,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W15Z13_mll0p4614d0_2LeptonFilter5,PowhegDiboson,WZ
129494,Background,0.0063099,1.1440,1.0,PowhegPythia8_AU2CT10_WZ_W15Z15_mll3p804d0_2LeptonFilter5,PowhegDiboson,WZ
147770,Background,1207.4,1.0277,1.0,Sherpa_CT10_Zee,SherpaZ+jets,ee
147771,Background,1207.4,1.0277,1.0,Sherpa_CT10_Zmumu,SherpaZ+jets,mumu
167749,Background,31.046,1.12,1.0,Sherpa_CT10_ZeeMassiveCBPt0_BFilter,Z+jets,ee
167750,Background,314.26,1.12,1.0,Sherpa_CT10_ZeeMassiveCBPt0_CFilterBVeto,Z+jets,ee
167751,Background,764.41,1.12,1.0,Sherpa_CT10_ZeeMassiveCBPt0_CVetoBVeto,Z+jets,ee
167752,Background,31.036,1.12,1.0,Sherpa_CT10_ZmumuMassiveCBPt0_BFilter,Z+jets,mumu
167753,Background,314.80,1.12,1.0,Sherpa_CT10_ZmumuMassiveCBPt0_CFilterBVeto,Z+jets,mumu
167754,Background,764.48,1.12,1.0,Sherpa_CT10_ZmumuMassiveCBPt0_CVetoBVeto,Z+jets,mumu
167755,Background,31.008,1.12,1.0,Sherpa_CT10_ZtautauMassiveCBPt0_BFilter,Z+jets,tautau
167756,Background,314.49,1.12,1.0,Sherpa_CT10_ZtautauMassiveCBPt0_CFilterBVeto,Z+jets,tautau
167757,Background,764.57,1.12,1.0,Sherpa_CT10_ZtautauMassiveCBPt0_CVetoBVeto,Z+jets,tautau
117050,Background,114.51,1.1992,1.0,PowhegPythia_P2011C_ttbar,tops,ttbar
169887,Signal,0.057971,1.0,1.0193,PowhegPythia8_AU2CT10_PowHelttH125inc_allhad,ttH,125
